"Date"	"Tree"	"Location"	"Temp"	"Time"	"Real_time"	"file_name"	"Hour"	"DOY"	"VWC"	"Soil_temp"	"EC"	"RH"	"Air_temp"	"AtmPress"	"Wind_speed"	"Wind_Gusts"	"Air_Direction"	"slopeCO2_lin"	"intCO2_lin"	"adjR2CO2_lin"	"pvalueCO2_lin"	"initial"	"aCO2_exp"	"assymptCO2_exp"	"slopeCO2_exp"	"adjR2CO2_exp"	"pvalueCO2_exp"	"slopeCH4_lin"	"intCH4_lin"	"adjR2CH4_lin"	"pvalueCH4_lin"	"aCH4_exp"	"assymptCH4_exp"	"slopeCH4_exp"	"adjR2CH4_exp"	"pvalueCH4_exp"	"slopeH2O_lin"	"intH2O_lin"	"adjR2H2O_lin"	"pvalueH2O_lin"	"aH2O_exp"	"assymptH2O_exp"	"slopeH2O_exp"	"adjR2H2O_exp"	"pvalueH2O_exp"	"CO2_lin_flux"	"CH4_lin_flux"	"H2O_lin_flux"	"CO2_flux"	"CO2_adjR2"	"CO2_fit"	"CH4_flux"	"CH4_adjR2"	"CH4_fit"	"H2O_flux"	"H2O_adjR2"	"H2O_fit"	"CO2_exp_flux"	"CH4_exp_flux"	"H2O_exp_flux"	"Height"	"Diam"	"BA"	"GWT"	"SF"	"EVI"
"11"	"2017-11-17"	"D"	2	9.3	"5:09:50"	"12:22:47"	"gga01Oct2002_f0002.txt"	12	321	0.343	9.8	0.07	0.53375	8.075	102.23	1.34	3.75	341.75	0.0677056103367414	-893.923927185214	0.951075588865337	1.80223308980677e-73	1737	0.00429418409401566	389.21509065225	0.108557363174166	0.962375136710843	2.57659271296545e-16	7.87459276965545e-06	1.5460811712725	0.0112588291953724	0.267693068434172	NA	NA	NA	NA	NA	1.54660315446191	-24757.7074572117	0.202204557354921	4.41483489028151e-07	NA	NA	NA	NA	NA	0.35211563972779	0.0409532866906065	8.04339782818337	0.564572790808894	0.962375136710843	"exp"	0.0409532866906065	0.0112588291953724	"lin"	8.04339782818337	0.202204557354921	"lin"	0.564572790808894	NA	NA	100	43.3	1472.535163	-0.9938137	NA	0.3047
"12"	"2017-11-17"	"D"	3	9.3	"5:15:06"	"12:28:03"	"gga01Oct2002_f0002.txt"	12	321	0.343	9.8	0.07	0.53375	8.075	102.23	1.34	3.75	341.75	0.0624984095092506	-816.860674789356	0.956625795921396	2.5383717338154e-76	1891	0.000294894898208538	568.892115950722	0.0598174000305909	0.958280420192675	0.582850878777862	-7.81426367403912e-06	1.8372037171303	0.0126380730718093	0.240102700411878	NA	NA	NA	NA	NA	0.801225851943014	-10950.4309976287	0.0558112645406316	0.00720072390756081	NA	NA	NA	NA	NA	0.325034621752416	-0.0406395339898851	4.16692430686589	0.311091532501772	0.958280420192675	"exp"	-0.0406395339898851	0.0126380730718093	"lin"	4.16692430686589	0.0558112645406316	"lin"	0.311091532501772	NA	NA	146	43.3	1472.535163	-0.9938137	NA	0.3047
"13"	"2017-11-17"	"F"	1	9.1	"7:35:50"	"14:48:47"	"gga01Oct2002_f0002.txt"	14	321	0.343	9.8	0.07	0.48175	9.325	102.165	1.0725	2.9	348	0.065624586565157	-1430.62729627436	0.935476826827109	6.45149931216845e-67	5995	NA	NA	NA	NA	NA	-3.42414097054372e-06	1.82911613584775	0.00234668221957748	0.613633827856324	0.0504631898620328	1.73490473102417	-4.06364412173251e-05	0.00144522508138956	0.814714997514437	2.43688708172721	-62386.8675603243	0.269518886496261	3.18026514748593e-09	0.0152633360469076	4750.87812019161	10.2471645963047	0.336192710107555	0.000434738404298394	0.341317698714454	-0.0178091775858956	12.6744065646232	0.341317698714454	0.935476826827109	"lin"	-0.0178091775858956	0.00234668221957748	"lin"	53.2961626338982	0.336192710107555	"exp"	NA	-0.211352746374584	53.2961626338982	54	46.4	1690.93083	-1.0036277	NA	0.3047
"14"	"2017-11-17"	"F"	2	10.1	"7:41:55"	"14:54:52"	"gga01Oct2002_f0002.txt"	14	321	0.343	9.8	0.07	0.48175	9.325	102.165	1.0725	2.9	348	0.0957493086842781	-2289.26862424827	0.96268229217826	6.97382023703387e-80	6173	0.00500224009096468	396.033011883038	0.165129007084643	0.976941192731593	1.86786415117057e-26	-2.71759321469312e-06	1.77547370742505	0.00120133838200829	0.7179917736272	NA	NA	NA	NA	NA	1.83082481728224	-46721.7166355025	0.246803934224782	1.75629577981605e-08	0.0324208117322229	4328.32137309042	19.4295127797098	0.289880248288197	1.73707553971013e-05	0.496239227679829	-0.0140844500763345	9.48860211973917	0.855812872899367	0.976941192731593	"exp"	-0.0140844500763345	0.00120133838200829	"lin"	100.697190909136	0.289880248288197	"exp"	0.855812872899367	NA	100.697190909136	106	46.4	1690.93083	-1.0036277	NA	0.3047
"15"	"2017-11-17"	"F"	3	10.9	"7:48:10"	"15:01:07"	"gga01Oct2002_f0002.txt"	15	321	0.343	9.82	0.07	0.472	9.5	102.116	0.754	2	279.8	0.0983201630612431	-2399.83852728048	0.967886018366044	1.93998718993222e-83	6355	0.00282184055468376	409.313948642692	0.134556500087407	0.973585692067571	6.44043891212056e-12	-6.15491570326154e-07	1.70660256151664	5.07485945268929e-05	0.940847059510787	NA	NA	NA	NA	NA	1.96566983203081	-51374.791250108	0.255218315221267	9.37786557946987e-09	0.022168860087059	4199.28919568333	13.7903432749722	0.255205782518305	3.68117915283312e-05	0.507883574523496	-0.00317938914148882	10.1538828816115	0.695066343586057	0.973585692067571	"exp"	-0.00317938914148882	5.07485945268929e-05	"lin"	10.1538828816115	0.255218315221267	"lin"	0.695066343586057	NA	71.2355290952504	156	46.4	1690.93083	-1.0070626	NA	0.3047
"16"	"2017-11-17"	"G"	1	8.7	"7:11:53"	"14:24:50"	"gga01Oct2002_f0002.txt"	14	321	0.343	9.8	0.07	0.48175	9.325	102.165	1.0725	2.9	348	0.0868599747821021	-1887.82655784486	0.949235428370901	1.34937785173813e-72	5297	0.00448868707142542	393.896653858514	0.145274803345873	0.953908881050598	4.69663101750444e-15	1.36223970344627e-05	1.3361055407058	0.0185666689155577	0.153870399013709	0.0574122478103402	1.69117743491197	0.000392552507552875	-0.00211335799967172	0.181177553861937	2.35139646347376	-57011.634247837	0.218268269348425	1.4083613849365e-07	NA	NA	NA	NA	NA	0.452405802548817	0.0709515686422303	12.24713001399	0.756656494118089	0.953908881050598	"exp"	0.0709515686422303	0.0185666689155577	"lin"	12.24713001399	0.218268269348425	"lin"	0.756656494118089	2.04458995834987	NA	43	25.8	522.7924335	-1.0036277	NA	0.3047
"17"	"2017-11-17"	"G"	2	8.9	"7:17:55"	"14:30:52"	"gga01Oct2002_f0002.txt"	14	321	0.343	9.8	0.07	0.48175	9.325	102.165	1.0725	2.9	348	0.0640442215897878	-1319.62158993959	0.924833101938647	2.6669716456098e-63	5473	0.00442796543550485	385.874001025774	0.104194459204955	0.937219826780798	1.1288056964213e-11	-3.68921127173651e-08	1.69443288965941	1.97879838586369e-07	0.996302940183064	NA	NA	NA	NA	NA	1.04993121420743	-23561.6885120146	0.0638397664563137	0.00430898543208047	0.240870291947909	4175.01437274405	216.483228152318	0.147225832588823	0.00948426895158582	0.333334442359093	-0.00019201438498009	5.46463407807341	0.542306567147487	0.937219826780798	"exp"	-0.00019201438498009	1.97879838586369e-07	"lin"	5.46463407807341	0.0638397664563137	"lin"	0.542306567147487	NA	1126.74202831994	101	25.8	522.7924335	-1.0036277	NA	0.3047
"18"	"2017-11-17"	"G"	3	9	"7:28:00"	"14:40:57"	"gga01Oct2002_f0002.txt"	14	321	0.343	9.8	0.07	0.48175	9.325	102.165	1.0725	2.9	348	0.0794278563573742	-1771.8622557843	0.91210599851585	1.35290294435887e-59	5767	0.00142456328505554	429.874976942584	0.0948445415456791	0.91170338247809	0.0383537980551398	1.16237358438932e-05	1.42064393918583	0.0115289800049008	0.261995879685122	0.172969847828188	1.73439999036646	-0.00150829873937295	-0.00913762239066207	0.3352528963444	0.773414976737087	-16849.026464845	0.00789369662726247	0.173693800201062	0.00535882265774041	4201.02764508742	1.56176265581297	0.00725328718802176	0.729197999653196	0.413255886057076	0.0604772365232729	4.02400752279177	0.413255886057076	0.91210599851585	"lin"	0.0604772365232729	0.0115289800049008	"lin"	4.02400752279177	0.00789369662726247	"lin"	0.493467491780016	-7.84754065593599	8.12570853272084	152	25.8	522.7924335	-1.0036277	NA	0.3047
"19"	"2017-11-17"	"H"	1	9.8	"6:49:52"	"14:02:49"	"gga01Oct2002_f0002.txt"	14	321	0.343	9.8	0.07	0.48175	9.325	102.165	1.0725	2.9	348	0.106711210048111	-2259.46332206473	0.973754772562595	3.23545000326363e-88	4655	0.00252060855251386	420.723779349973	0.14199540602497	0.977649967677152	1.12405587276634e-11	-1.80480711486013e-06	1.73460813922827	0.00060256904065091	0.798157331019341	0.221378745018038	1.68979693447828	-0.00183812222499988	0.0392921018032093	0.233337047209079	2.01193077983575	-45403.944476928	0.274361383088353	2.19539073311493e-09	NA	NA	NA	NA	NA	0.553638080266539	-0.00936368302704143	10.4382800464471	0.736699208666912	0.977649967677152	"exp"	-0.00936368302704143	0.00060256904065091	"lin"	10.4382800464471	0.274361383088353	"lin"	0.736699208666912	-9.5365281631178	NA	50	41.1	1326.702432	-1.0036277	NA	0.3047
"20"	"2017-11-17"	"H"	2	9.6	"6:57:20"	"14:10:17"	"gga01Oct2002_f0002.txt"	14	321	0.343	9.8	0.07	0.48175	9.325	102.165	1.0725	2.9	348	0.0712293370139635	-1415.98548617789	0.933742501111066	2.74065899046627e-66	4873	0.00348256120422385	396.598012005981	0.101422671762176	0.950046841812469	2.35428887868609e-09	-4.41559041637574e-06	1.80314863584742	0.00327100547919248	0.551021688350836	0.630147006525721	1.69196392574808	-0.00375320236049037	0.00480385295203833	0.650022630047209	0.311927372224239	-3711.517716108	0.0011744486004589	0.29026467508042	NA	NA	NA	NA	NA	0.369812902352539	-0.0229251369721419	1.619483932903	0.526572535714693	0.950046841812469	"exp"	-0.0229251369721419	0.00327100547919248	"lin"	1.619483932903	0.0011744486004589	"lin"	0.526572535714693	-19.4861094632574	NA	102	41.1	1326.702432	-1.0036277	NA	0.3047
"21"	"2017-11-17"	"H"	3	9.6	"7:03:50"	"14:16:47"	"gga01Oct2002_f0002.txt"	14	321	0.343	9.8	0.07	0.48175	9.325	102.165	1.0725	2.9	348	0.098241541171155	-2131.88597899369	0.968933550313336	3.18150491414671e-84	5062	0.00144001462175858	443.981519718426	0.110380749189172	0.975403216108267	0.000294276682801935	-7.97414471815025e-06	1.89442723656542	0.0109151210751885	0.275164404993587	NA	NA	NA	NA	NA	0.801071678341401	-16374.4860957758	0.0497010282348229	0.0106531563740614	NA	NA	NA	NA	NA	0.51005654404686	-0.0414006605371073	4.15905376603152	0.573081639289906	0.975403216108267	"exp"	-0.0414006605371073	0.0109151210751885	"lin"	4.15905376603152	0.0497010282348229	"lin"	0.573081639289906	NA	NA	156	41.1	1326.702432	-1.0036277	NA	0.3047
"22"	"2017-11-17"	"I"	1	15.3	"6:32:09"	"13:45:06"	"gga01Oct2002_f0002.txt"	13	321	0.343	9.8	0.07	0.5075	8.75	102.2	1.0925	3.375	345.5	0.188924078693106	-4082.5758250694	0.985473685014295	3.21097711792607e-102	4139	0.00317478045696769	446.62613570756	0.269742477587514	0.991221191291584	2.15465696389858e-28	3.66687949116669e-05	0.82836002115393	0.122151854419216	0.000170020263693241	NA	NA	NA	NA	NA	1.56117402753677	-32759.4034123701	0.118623421183534	0.000126574329501159	NA	NA	NA	NA	NA	0.961804360475119	0.186679258056353	7.9478698402681	1.3732473538774	0.991221191291584	"exp"	0.186679258056353	0.122151854419216	"lin"	7.9478698402681	0.118623421183534	"lin"	1.3732473538774	NA	NA	61	42.4	1411.957402	-0.9992114	NA	0.3047
"23"	"2017-11-17"	"I"	2	12.7	"6:37:21"	"13:50:18"	"gga01Oct2002_f0002.txt"	13	321	0.343	9.8	0.07	0.5075	8.75	102.2	1.0925	3.375	345.5	0.12153087133609	-2533.31284929888	0.963289895066965	2.84963248276597e-80	4290	0.00117446504933257	479.17111982397	0.133815165054871	0.967518222840282	0.00683695572048097	1.53874669862537e-05	1.32088924698181	0.0278246830739045	0.0801508303698902	NA	NA	NA	NA	NA	1.19964519628216	-24681.1308931633	0.0628878047136012	0.00457932080755897	0.00315868738575068	4416.68173963565	1.52925240590252	0.0650155434836541	0.723276051928693	0.624338968206195	0.0790498344649952	6.16292169903915	0.687446910914147	0.967518222840282	"exp"	0.0790498344649952	0.0278246830739045	"lin"	6.16292169903915	0.0628878047136012	"lin"	0.687446910914147	NA	7.85620853970207	107	42.4	1411.957402	-0.9992114	NA	0.3047
"24"	"2017-11-17"	"I"	3	12.9	"6:43:38"	"13:56:35"	"gga01Oct2002_f0002.txt"	13	321	0.343	9.8	0.07	0.5075	8.75	102.2	1.0925	3.375	345.5	0.129824058436518	-2780.03275089783	0.975242609329209	1.34364381599331e-89	4474	0.00307227448810373	422.475018200903	0.180139798253643	0.985201017606663	1.4161488482505e-19	-2.97661865434697e-07	1.69930300119718	1.23564818110664e-05	0.970791519704324	0.257977406972306	1.69221944487196	0.00238356802993128	0.00797947392692422	0.274622084446202	1.44159945059474	-31012.2832966127	0.163516523280354	6.39871300086709e-06	0.0208263799811718	4178.85787707021	11.3288817054155	0.136302884353479	0.000312832919947442	0.666476893523033	-0.00152810471174875	7.40072938026896	0.92478246779399	0.985201017606663	"exp"	-0.00152810471174875	1.23564818110664e-05	"lin"	7.40072938026896	0.163516523280354	"lin"	0.92478246779399	12.2365071252661	58.1590036318833	161	42.4	1411.957402	-0.9992114	NA	0.3047
"25"	"2017-11-17"	"J"	1	10.6	"6:14:50"	"13:27:47"	"gga01Oct2002_f0002.txt"	13	321	0.343	9.8	0.07	0.5075	8.75	102.2	1.0925	3.375	345.5	0.0979261868848459	-1838.27904518957	0.974534850195937	6.24585460858925e-89	3634	0.00267980815689258	413.20870946122	0.132170039517908	0.97944814630092	2.00211016761126e-13	2.33132262270206e-05	1.16706167323546	0.0768226298942485	0.00322926134299675	NA	NA	NA	NA	NA	0.822632377077623	-14693.9491206809	0.068874150789801	0.00312349803990189	NA	NA	NA	NA	NA	0.506800096057683	0.120653582735355	4.25739203154469	0.684023251128846	0.97944814630092	"exp"	0.120653582735355	0.0768226298942485	"lin"	4.25739203154469	0.068874150789801	"lin"	0.684023251128846	NA	NA	53	34.4	929.4087706	-0.9992114	NA	0.3047
"26"	"2017-11-17"	"J"	2	11	"6:21:17"	"13:34:14"	"gga01Oct2002_f0002.txt"	13	321	0.343	9.8	0.07	0.5075	8.75	102.2	1.0925	3.375	345.5	0.0942076209717094	-1792.70366965316	0.967519385815361	3.60220235434998e-83	3822	0.00159844870303507	431.958181702418	0.109890441878249	0.972549577242465	6.49636341855688e-05	1.91384229138454e-05	1.25659782257634	0.0681163756272257	0.00566253955892725	NA	NA	NA	NA	NA	0.462912261873174	-6591.45849690321	0.0175970370551807	0.0876391338484819	NA	NA	NA	NA	NA	0.486868601714517	0.0989081043229308	2.3923483400815	0.56791802220672	0.972549577242465	"exp"	0.0989081043229308	0.0681163756272257	"lin"	2.3923483400815	0.0175970370551807	"lin"	0.56791802220672	NA	NA	110	34.4	929.4087706	-0.9992114	NA	0.3047
"27"	"2017-11-17"	"J"	3	12.3	"6:26:42"	"13:39:39"	"gga01Oct2002_f0002.txt"	13	321	0.343	9.8	0.07	0.5075	8.75	102.2	1.0925	3.375	345.5	0.109787114271953	-2184.64774619431	0.978457744442776	6.83978898688143e-93	3980	NA	NA	NA	NA	NA	2.00766310338088e-05	1.22629511573725	0.0809491193803528	0.00247458475068453	NA	NA	NA	NA	NA	1.3022909910128	-26488.1949228689	0.133085281582246	4.8974381356781e-05	NA	NA	NA	NA	NA	0.564798675122643	0.10328402093467	6.69962254883759	0.564798675122643	0.978457744442776	"lin"	0.10328402093467	0.0809491193803528	"lin"	6.69962254883759	0.133085281582246	"lin"	NA	NA	NA	159	34.4	929.4087706	-0.9992114	NA	0.3047
"28"	"2017-11-17"	"L"	1	8.6	"5:21:30"	"12:34:27"	"gga01Oct2002_f0002.txt"	12	321	0.343	9.8	0.07	0.53375	8.075	102.23	1.34	3.75	341.75	0.0661969662421491	-911.425578437414	0.936234159790511	3.3887076006503e-67	2078	0.00692536611894779	383.901795361648	0.14041038086616	0.953750750402559	7.5719062142278e-25	-1.26862501363478e-06	1.71015353337394	0.000286649606005983	0.860003499969169	NA	NA	NA	NA	NA	0.986505802904886	-14670.7895807575	0.063029512088203	0.00453802809499951	0.0545038157195404	4514.11273433121	26.382175992371	0.0411132746918624	0.00912309937827421	0.345125439005708	-0.00661412130523812	5.1432605999464	0.732045546621094	0.953750750402559	"exp"	-0.00661412130523812	0.000286649606005983	"lin"	5.1432605999464	0.063029512088203	"lin"	0.732045546621094	NA	137.546485710329	64	24.7	479.1635655	-0.9938137	NA	0.3047
